"Domain Name","Domain Type",Agency,City,State,"Is Live",SPF,DKIM
LRBOI-NSN.GOV,"Native Sovereign Nation","Non-Federal Agency",Manistee,MI,true,false,false
NAVAJO-NSN.GOV,"Native Sovereign Nation","Non-Federal Agency","Window Rock",AZ,false,false,false
YDSP-NSN.GOV,"Native Sovereign Nation","Non-Federal Agency","El Pas",TX,false,true,false
MITCHELLCOUNTYKS.GOV,"State/Local Govt","gov Helpdesk",Beloit,KS,true,true,true
MTC.GOV,"State/Local Govt","Multistate Tax Commission",Washington,DC,false,false,false
IUS.GOV,"State/Local Govt","National Gallery of Art",Boise,ID,false,true,false
511TX.GOV,"State/Local Govt","Non-Federal Agency",Austin,TX,false,false,false
511WI.GOV,"State/Local Govt","Non-Federal Agency",Madison,WI,true,false,false
ABLETN.GOV,"State/Local Govt","Non-Federal Agency",Nashville,TN,true,false,false
ADRCNJ.GOV,"State/Local Govt","Non-Federal Agency",Mercerville,NJ,true,false,false
AGAZ.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AGUTAH.GOV,"State/Local Govt","Non-Federal Agency","Salt Lake City",UT,false,true,false
AK.GOV,"State/Local Govt","Non-Federal Agency",Juneau,AK,false,false,false
AKAEROSPACE.GOV,"State/Local Govt","Non-Federal Agency",Anchorage,AK,false,false,false
AKLEG.GOV,"State/Local Govt","Non-Federal Agency",Juneau,AK,true,true,false
AL-LEGISLATURE.GOV,"State/Local Govt","Non-Federal Agency",Montgomery,AL,false,true,false
AL.GOV,"State/Local Govt","Non-Federal Agency",Montgomery,AL,true,false,false
ALABAMA.GOV,"State/Local Govt","Non-Federal Agency",Montgomery,AL,true,true,true
ALABAMAAGELINE.GOV,"State/Local Govt","Non-Federal Agency",Montgomery,AL,true,true,false
ALABAMADA.GOV,"State/Local Govt","Non-Federal Agency",Montgomery,AL,false,false,false
ALABAMADEMENTIA.GOV,"State/Local Govt","Non-Federal Agency",Montgomery,AL,true,true,false
ALABAMAHOUSEPHOTOS.GOV,"State/Local Govt","Non-Federal Agency",Montgomery,AL,true,false,false
ALABAMAOMBUDSMAN.GOV,"State/Local Govt","Non-Federal Agency",Montgomery,AL,false,false,false
ALABAMAPUBLICHEALTH.GOV,"State/Local Govt","Non-Federal Agency",Montgomery,AL,true,false,false
ALABAMASMP.GOV,"State/Local Govt","Non-Federal Agency",Montgomery,AL,true,true,false
ALABAMAVOTES.GOV,"State/Local Govt","Non-Federal Agency",Montgomery,AL,true,false,false
ALABCBOARD.GOV,"State/Local Govt","Non-Federal Agency",Montgomery,AL,true,true,false
ALABPP.GOV,"State/Local Govt","Non-Federal Agency",Montgomery,AL,false,false,false
ALACOP.GOV,"State/Local Govt","Non-Federal Agency",Montgomery,AL,true,true,false
ALACOURT.GOV,"State/Local Govt","Non-Federal Agency",Montgomery,AL,false,true,false
ALADA.GOV,"State/Local Govt","Non-Federal Agency",Mongomery,AL,true,false,false
ALADNA.GOV,"State/Local Govt","Non-Federal Agency",Montgomery,AL,false,false,false
ALAPPEALS.GOV,"State/Local Govt","Non-Federal Agency",Montgomery,AL,false,true,false
ALASAFE.GOV,"State/Local Govt","Non-Federal Agency",Montgomery,AL,true,true,false
ALASKA.GOV,"State/Local Govt","Non-Federal Agency",Juneau,AK,true,true,false
ALASKACARE.GOV,"State/Local Govt","Non-Federal Agency",Juneau,AK,true,false,false
ALBANYGA.GOV,"State/Local Govt","Non-Federal Agency",Albany,GA,true,true,false
ALCONSERVATIONDISTRICTS.GOV,"State/Local Govt","Non-Federal Agency",Montgomery,AL,true,true,false
ALDOI.GOV,"State/Local Govt","Non-Federal Agency",Montgomery,AL,true,false,false
ALEA.GOV,"State/Local Govt","Non-Federal Agency",Montgomery,AL,true,true,false
ALHOUSE.GOV,"State/Local Govt","Non-Federal Agency","Montgomery ",AL,false,true,false
ALSENATE.GOV,"State/Local Govt","Non-Federal Agency","Montgomery ",AL,false,true,false
AMERICANSAMOA.GOV,"State/Local Govt","Non-Federal Agency","Pago Pago",AS,false,false,false
AMESBURYMA.GOV,"State/Local Govt","Non-Federal Agency",Amesbury,MA,true,false,false
APPRENTICESHIPIDAHO.GOV,"State/Local Govt","Non-Federal Agency",Boise,ID,true,false,false
AQMD.GOV,"State/Local Govt","Non-Federal Agency","Diamond Bar",CA,true,true,false
AR.GOV,"State/Local Govt","Non-Federal Agency","Little Rock",AR,true,false,false
ARCOURTS.GOV,"State/Local Govt","Non-Federal Agency","Little Rock",AR,true,true,false
ARDOT.GOV,"State/Local Govt","Non-Federal Agency","Little Rock",AR,true,true,false
ARIZONA.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
ARIZONAJOBCONNECTION.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
ARIZONATURBOCOURT.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,false,false
ARKANSAS.GOV,"State/Local Govt","Non-Federal Agency","Little Rock",AR,true,true,false
ARKANSASAG.GOV,"State/Local Govt","Non-Federal Agency","Little Rock",AR,true,false,false
ARKANSASED.GOV,"State/Local Govt","Non-Federal Agency","Little Rock",AR,true,false,false
ARKLEGAUDIT.GOV,"State/Local Govt","Non-Federal Agency","Little Rock",AR,false,true,false
ARTREASURY.GOV,"State/Local Govt","Non-Federal Agency","Litlte Rock",AR,true,false,false
ARTRS.GOV,"State/Local Govt","Non-Federal Agency","Little Rock",AR,true,true,false
AS.GOV,"State/Local Govt","Non-Federal Agency","Pago Pago",AS,true,false,false
ASAFERFLORIDA.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
ATHOMEILLINOIS.GOV,"State/Local Govt","Non-Federal Agency",Chicago,IL,true,false,false
ATLASALABAMA.GOV,"State/Local Govt","Non-Federal Agency",TUSCALOOSA,AL,true,false,false
ATTORNEYGENERAL.GOV,"State/Local Govt","Non-Federal Agency",Harrisburg,PA,false,true,false
AZ-ACOIHC.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,false,false
AZ-FHSD.GOV,"State/Local Govt","Non-Federal Agency","Fountain Hills",AZ,true,true,false
AZ.GOV,"State/Local Govt","Non-Federal Agency",Phoeniz,AZ,true,true,false
AZ511.GOV,"State/Local Govt","Non-Federal Agency",Pheonix,AZ,true,false,false
AZ529.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZ911.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZABRC.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZACCOUNTANCY.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,true,false
AZACTIC.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZAFIS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZAG.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZAHCCCS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZARTS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZASRS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZAUDITOR.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZBN.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZBNP.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,false,false
AZBOA.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZBOC.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZBOEC.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZBORDERTRASH.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZBOTA.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZBOXINGANDMMA.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZBROADBAND.GOV,"State/Local Govt","Non-Federal Agency",PHOENIX,AZ,true,true,false
AZBTR.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZCAAA.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,true,false
AZCANCERCONTROL.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZCC.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZCIA.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZCJC.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZCLEANELECTIONS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZCOOP.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZCORRECTIONS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZCOURTDOCS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZCOURTS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZCVD.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZDA.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZDAARS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZDCS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZDDPC.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZDEMA.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,false,false
AZDEQ.GOV,"State/Local Govt","Non-Federal Agency",Phx,AZ,true,true,false
AZDES.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,true,false
AZDFI.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZDHS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZDIABETES.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZDJC.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZDO.GOV,"State/Local Govt","Non-Federal Agency",Scottsdale,AZ,true,true,false
AZDOA.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZDOC.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,true,false
AZDOHS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZDOR.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZDOSH.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZDOT.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZDPS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZDPSAPPS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,true,false
AZDVS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZED.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZEIN.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZENVIROKIDS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZEPIP.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,false,false
AZFTF.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZGADA.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZGAMING.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZGFD.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZGOHS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZGOVERNOR.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZGUARD.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,false,false
AZHEALTH.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZHIGHERED.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,true,false
AZHOUSE.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZHOUSING.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZHS.GOV,"State/Local Govt","Non-Federal Agency",Tempe,AZ,true,true,false
AZICA.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZINSURANCE.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZINVESTOR.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZJOBCONNECTION.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZJUVED.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,false,false
AZKIDSNEEDU.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZLAND.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZLEG.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZLGMA.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,false,false
AZLIBRARY.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZLINKS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZLIQUOR.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZLOTTERY.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,false,false
AZMAG.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZMD.GOV,"State/Local Govt","Non-Federal Agency",Scottsdale,AZ,true,true,false
AZMINORITYHEALTH.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZMORTGAGERESOURCE.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZMYFAMILYBENEFITS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZND.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZNET.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZOCA.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZOSPB.GOV,"State/Local Govt","Non-Federal Agency",phoenix,AZ,true,false,false
AZOT.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZPA.GOV,"State/Local Govt","Non-Federal Agency",Scottsdale,AZ,true,true,false
AZPARKS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,false,false
AZPH.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZPHARMACY.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZPOST.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZPPSE.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZRACING.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZRE.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZRECYCLES.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZROC.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZRRA.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZRUCO.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZSAL.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,false,false
AZSENATE.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZSF.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,true,false
AZSFB.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZSHARE.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZSOS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZSTATEJOBS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZSTATEPARKS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,true,false
AZSTATS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,true,false
AZSUMMERFOOD.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZSURPLUS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZTAXES.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZTRANSPORTATIONBOARD.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZTREASURER.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZTREASURY.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZTURBOCOURT.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZUI.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZUITAX.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZUNCLAIMED.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZWATER.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZWATERBANK.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZWIC.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
AZWIFA.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,true,false
AZWPF.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
B4WV.GOV,"State/Local Govt","Non-Federal Agency",Charleston,WV,true,false,false
BAAQMD.GOV,"State/Local Govt","Non-Federal Agency","San Francisco",CA,true,true,false
BABYARIZONA.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,false,false
BART.GOV,"State/Local Govt","Non-Federal Agency",Oakland,CA,true,true,false
BAYAREAMETRO.GOV,"State/Local Govt","Non-Federal Agency","San Francisco",CA,true,true,true
BEGA-DC.GOV,"State/Local Govt","Non-Federal Agency",Washington,DC,true,false,false
BELLPORTVILLAGENY.GOV,"State/Local Govt","Non-Federal Agency",Bellport,NY,true,false,false
BEOUTSIDEIDAHO.GOV,"State/Local Govt","Non-Federal Agency",Boise,ID,false,false,false
BEREADYUTAH.GOV,"State/Local Govt","Non-Federal Agency","Salt Lake City",UT,true,false,false
BETSYLEHMANCENTERMA.GOV,"State/Local Govt","Non-Federal Agency",Boston,MA,true,false,false
BLNC.GOV,"State/Local Govt","Non-Federal Agency",Raleigh,NC,true,false,false
BLOOMINGGROVE-NY.GOV,"State/Local Govt","Non-Federal Agency","BLOOMING GROVE",NY,true,true,false
BOATIDAHO.GOV,"State/Local Govt","Non-Federal Agency",Boise,ID,false,false,false
BOIMI.GOV,"State/Local Govt","Non-Federal Agency",Lansing,MI,false,false,false
BUSINESS4WV.GOV,"State/Local Govt","Non-Federal Agency",Charleston,WV,true,false,false
BUYNJBONDS.GOV,"State/Local Govt","Non-Federal Agency",Trenton,NJ,true,false,false
BUYSTATEOFTNSURPLUS.GOV,"State/Local Govt","Non-Federal Agency",Nashville,TN,false,false,false
CA.GOV,"State/Local Govt","Non-Federal Agency","Rancho Cordova",CA,true,true,false
CAHWNET.GOV,"State/Local Govt","Non-Federal Agency",Sacramento,CA,false,false,false
CALEDONIA-WI.GOV,"State/Local Govt","Non-Federal Agency",Racine,WI,true,false,false
CALIFORNIA.GOV,"State/Local Govt","Non-Federal Agency","Rancho Cordova",CA,false,false,false
CAMBRIDGERETIREMENTMA.GOV,"State/Local Govt","Non-Federal Agency",Cambridge,MA,true,false,false
CANBYOREGON.GOV,"State/Local Govt","Non-Federal Agency",Canby,OR,true,false,false
CAPITALREGIONUPDATES.GOV,"State/Local Govt","Non-Federal Agency",Fairfax,VA,false,true,false
CAREERSINCOLORADO.GOV,"State/Local Govt","Non-Federal Agency",Denver,CO,true,false,false
CASAAZ.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
CENTRALFALLSRI.GOV,"State/Local Govt","Non-Federal Agency","Central Falls",RI,false,false,false
CHIAMASS.GOV,"State/Local Govt","Non-Federal Agency",Boston,MA,true,false,false
CHILDCARENJ.GOV,"State/Local Govt","Non-Federal Agency",Trenton,NJ,true,false,false
CHOOSEIDAHO.GOV,"State/Local Govt","Non-Federal Agency",Boise,ID,true,false,false
CLAIMITTN.GOV,"State/Local Govt","Non-Federal Agency",Nashville,TN,false,false,false
CMSPLANFLORIDA.GOV,"State/Local Govt","Non-Federal Agency",TALLAHASSEE,FL,true,false,false
CO.GOV,"State/Local Govt","Non-Federal Agency",Denver,CO,true,false,false
COAG.GOV,"State/Local Govt","Non-Federal Agency",Denver,CO,true,true,false
COBERTURAMEDICAILLINOIS.GOV,"State/Local Govt","Non-Federal Agency",Chicago,IL,true,false,false
COCICJIS.GOV,"State/Local Govt","Non-Federal Agency",Golden,CO,false,false,false
CODOT.GOV,"State/Local Govt","Non-Federal Agency",Denver,CO,true,true,false
COLLEGEGOALOREGON.GOV,"State/Local Govt","Non-Federal Agency",Eugene,OR,true,false,false
COLLIERCOUNTYFL.GOV,"State/Local Govt","Non-Federal Agency",Naples,FL,true,true,false
COLORADO.GOV,"State/Local Govt","Non-Federal Agency",Denver,CO,true,false,false
COLORADOATTORNEYGENERAL.GOV,"State/Local Govt","Non-Federal Agency",Denver,CO,true,false,false
COLORADOJUDICIAL.GOV,"State/Local Govt","Non-Federal Agency",Denver,CO,false,false,false
COLORADOJUDICIALPERFORMANCE.GOV,"State/Local Govt","Non-Federal Agency",Denver,CO,true,false,false
COLORADOLABORLAW.GOV,"State/Local Govt","Non-Federal Agency",Denver,CO,true,false,false
COLORADOPOST.GOV,"State/Local Govt","Non-Federal Agency",Denver,CO,true,false,false
COLORADOPOSTGRANTS.GOV,"State/Local Govt","Non-Federal Agency",Denver,CO,false,false,false
COLORADORCJC.GOV,"State/Local Govt","Non-Federal Agency",Denver,CO,false,false,false
COLORADOUI.GOV,"State/Local Govt","Non-Federal Agency",Denver,CO,true,false,false
COLORADOWORKS.GOV,"State/Local Govt","Non-Federal Agency",Denver,CO,true,false,false
COMPARECAREWV.GOV,"State/Local Govt","Non-Federal Agency",Charleston,WV,false,false,false
CONNECTND.GOV,"State/Local Govt","Non-Federal Agency",Bisamarck,ND,false,false,false
CONSERVEALABAMA.GOV,"State/Local Govt","Non-Federal Agency",MONTGOMERY,AL,true,false,false
CONSHOHOCKENPA.GOV,"State/Local Govt","Non-Federal Agency",Conshohocken,PA,false,true,false
COSIPA.GOV,"State/Local Govt","Non-Federal Agency",Denver,CO,true,true,false
COURTNEWSOHIO.GOV,"State/Local Govt","Non-Federal Agency",Columbus,OH,true,false,false
COURTSWV.GOV,"State/Local Govt","Non-Federal Agency",Charleston,WV,true,false,false
COVERTN.GOV,"State/Local Govt","Non-Federal Agency",Nashville,TN,true,false,false
COWORKFORCE.GOV,"State/Local Govt","Non-Federal Agency",Denver,CO,true,false,false
CRESTEDBUTTE-CO.GOV,"State/Local Govt","Non-Federal Agency","Crested Butte",CO,true,false,false
CSIMT.GOV,"State/Local Govt","Non-Federal Agency",Helena,MT,true,false,false
CSTX.GOV,"State/Local Govt","Non-Federal Agency","College Station",TX,true,true,false
CT.GOV,"State/Local Govt","Non-Federal Agency",Hartford,CT,true,true,false
CTALERT.GOV,"State/Local Govt","Non-Federal Agency",Middletown,CT,true,false,false
CTBROWNFIELDS.GOV,"State/Local Govt","Non-Federal Agency",Hartford,CT,true,false,false
CTGROWN.GOV,"State/Local Govt","Non-Federal Agency",Hartford,CT,true,false,false
CTPROBATE.GOV,"State/Local Govt","Non-Federal Agency","West Hartford",CT,false,true,false
DA16CO.GOV,"State/Local Govt","Non-Federal Agency","LA JUNTA",CO,true,false,false
DC.GOV,"State/Local Govt","Non-Federal Agency",Washington,DC,false,false,false
DCAPPEALS.GOV,"State/Local Govt","Non-Federal Agency",Washington,DC,true,false,false
DCCODE.GOV,"State/Local Govt","Non-Federal Agency",Washington,DC,false,false,false
DCCOUNCIL.GOV,"State/Local Govt","Non-Federal Agency",Washington,DC,true,false,false
DCCOURT.GOV,"State/Local Govt","Non-Federal Agency",Washington,DC,false,false,false
DCCOURTS.GOV,"State/Local Govt","Non-Federal Agency",Washington,DC,true,false,false
DCCOURTSNEWS.GOV,"State/Local Govt","Non-Federal Agency",Washington,DC,true,false,false
DCRADIO.GOV,"State/Local Govt","Non-Federal Agency",Washington,DC,true,false,false
DCSC.GOV,"State/Local Govt","Non-Federal Agency",Washington,DC,true,true,false
DE.GOV,"State/Local Govt","Non-Federal Agency",Dover,DE,true,false,false
DEBTREPORTINGIOWA.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
DEL.GOV,"State/Local Govt","Non-Federal Agency",Dover,DE,true,false,false
DELAWARE.GOV,"State/Local Govt","Non-Federal Agency",Dover,DE,true,false,false
DELAWAREINSURANCE.GOV,"State/Local Govt","Non-Federal Agency",Dover,DE,true,false,false
DELDOT.GOV,"State/Local Govt","Non-Federal Agency",Dover,DE,true,false,false
DEVAZ.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,false,false
DEVAZDOT.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,false,false
DMG.GOV,"State/Local Govt","Non-Federal Agency",Barstow,CA,false,false,false
DNSSECOHIO.GOV,"State/Local Govt","Non-Federal Agency",Columbus,OH,false,false,false
DNSTESTOHIO.GOV,"State/Local Govt","Non-Federal Agency",Columbus,OH,false,false,false
DOJMT.GOV,"State/Local Govt","Non-Federal Agency",Helena,MT,true,true,false
DOSEOFREALITYWI.GOV,"State/Local Govt","Non-Federal Agency",Madison,WI,true,false,false
DRIVENC.GOV,"State/Local Govt","Non-Federal Agency",Raleigh,NC,true,false,false
DWGPA.GOV,"State/Local Govt","Non-Federal Agency","Delaware Water Gap",PA,true,true,false
EDUCATEIOWA.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
EFILETEXAS.GOV,"State/Local Govt","Non-Federal Agency",Austin,TX,true,true,false
EHAWAII.GOV,"State/Local Govt","Non-Federal Agency",Honolulu,HI,true,true,false
ELEARNINGNC.GOV,"State/Local Govt","Non-Federal Agency",Raleigh,NC,true,false,false
EMPLOYIA.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
EMPLOYIOWA.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
EMPLOYIOWANS.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
EMPLOYNV.GOV,"State/Local Govt","Non-Federal Agency","Carson City",NV,false,false,false
ENERGYSWITCHMA.GOV,"State/Local Govt","Non-Federal Agency",Boston,MA,true,false,false
EWYOMING.GOV,"State/Local Govt","Non-Federal Agency",Cheyenne,WY,false,false,false
FDOT.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FILELOCAL-WA.GOV,"State/Local Govt","Non-Federal Agency",Seattle,WA,true,false,false
FIRSTNETME.GOV,"State/Local Govt","Non-Federal Agency",Augusta,ME,true,false,false
